composition,game_id,agent_name,model_name,alignment,correct_votes,incorrect_votes,skipped_votes,emergency_meetings,bodies_reported,rounds_survived,eliminations,won_game,times_eliminated,ejections,num_moves,votes_received,sgd_score,svm_score,lr_score,api_input_tokens,api_output_tokens,timestamp
custom_game_20260224_121558,game_20260224_121558,Agent_4,Qwen/Qwen2.5-1.5B-Instruct,H,1,0,0,0,0,4,0,1,0,0,1,0,,,,,,2026-02-24 12:20:29
custom_game_20260224_121558,game_20260224_121558,Agent_5,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,2026-02-24 12:20:29
custom_game_20260224_121558,game_20260224_121558,Agent_6,Qwen/Qwen2.5-1.5B-Instruct,H,1,0,0,0,0,4,0,1,0,0,1,0,,,,,,2026-02-24 12:20:29
custom_game_20260224_121558,game_20260224_121558,Agent_7,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,2026-02-24 12:20:29
custom_prompt_test_001,prompt_test_001,Agent_0,Qwen/Qwen2.5-1.5B-Instruct,B,0,0,0,0,0,3,2,1,0,0,11,0,,,,0.0,0.0,2026-03-09 16:04:21
custom_prompt_test_001,prompt_test_001,Agent_1,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,0,0,0,3,0,0,1,0,0,0,,,,0.0,0.0,2026-03-09 16:04:21
custom_prompt_test_001,prompt_test_001,Agent_2,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,0,0,0,3,0,0,0,0,1,0,,,,0.0,0.0,2026-03-09 16:04:21
custom_prompt_test_001,prompt_test_001,Agent_3,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,0,0,0,1,0,0,1,0,0,0,,,,0.0,0.0,2026-03-09 16:04:21
custom_discussion_stats_006,discussion_stats_006,Agent_0,Qwen/Qwen2.5-1.5B-Instruct,B,0,0,1,0,0,2,2,0,0,0,4,0,0.8861655087536073,0.967055934859908,0.9623679567626072,,,2026-02-26 21:35:42
custom_discussion_stats_006,discussion_stats_006,Agent_1,Qwen/Qwen2.5-1.5B-Instruct,B,0,0,1,1,0,0,0,0,0,1,0,9,0.8649198111976409,0.9301769955434788,0.930822753967404,,,2026-02-26 21:35:42
custom_discussion_stats_006,discussion_stats_006,Agent_2,Qwen/Qwen2.5-1.5B-Instruct,B,0,1,0,0,0,2,0,0,0,0,0,0,0.7596938324112122,0.7546178809685934,0.77246961030496,,,2026-02-26 21:35:42
custom_discussion_stats_006,discussion_stats_006,Agent_3,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,0,0,0,0,0,1,1,0,1,0,,,,,,2026-02-26 21:35:42
custom_discussion_stats_006,discussion_stats_006,Agent_4,Qwen/Qwen2.5-1.5B-Instruct,H,1,0,0,0,0,2,0,1,0,0,0,0,0.760008508617202,0.9103238228714436,0.8693072482167123,,,2026-02-26 21:35:42
custom_discussion_stats_006,discussion_stats_006,Agent_5,Qwen/Qwen2.5-1.5B-Instruct,H,1,0,0,0,0,2,0,1,0,0,0,0,0.7809697584028368,0.8344020356285562,0.8368409135910835,,,2026-02-26 21:35:42
custom_discussion_stats_006,discussion_stats_006,Agent_6,Qwen/Qwen2.5-1.5B-Instruct,H,1,0,0,0,0,2,0,1,0,0,1,0,0.7682020011988355,0.7002265311066586,0.7217049567746507,,,2026-02-26 21:35:42
custom_discussion_stats_006,discussion_stats_006,Agent_7,Qwen/Qwen2.5-1.5B-Instruct,H,1,0,0,0,0,2,0,1,0,0,0,0,0.6310256138028135,0.4974078873295197,0.5419128760072832,,,2026-02-26 21:35:42
custom_discussion_stats_006,discussion_stats_006,Agent_8,Qwen/Qwen2.5-1.5B-Instruct,H,1,0,0,0,0,2,0,1,0,0,3,0,0.7084712203885333,0.6785987240746268,0.6674789188453709,,,2026-02-26 21:35:42
custom_discussion_stats_006,discussion_stats_006,Agent_9,Qwen/Qwen2.5-1.5B-Instruct,H,1,0,0,0,0,2,0,1,0,0,0,0,0.6336252175862569,0.5566548628737866,0.567370062778815,,,2026-02-26 21:35:42
custom_discussion_stats_006,discussion_stats_006,Agent_10,Qwen/Qwen2.5-1.5B-Instruct,H,1,0,0,0,0,1,0,1,1,0,0,0,0.6202178894345801,0.598773191866171,0.5923965891579526,,,2026-02-26 21:35:42
custom_discussion_stats_006,discussion_stats_006,Agent_11,Qwen/Qwen2.5-1.5B-Instruct,H,1,0,0,0,0,2,0,1,0,0,2,0,0.7158225948704551,0.793104046093893,0.7911945180896793,,,2026-02-26 21:35:42
custom_official_test_003,official_test_003,Agent_0,Qwen/Qwen2.5-1.5B-Instruct,B,0,0,0,0,0,2,3,1,0,0,8,0,,,,,,2026-02-26 13:23:25
custom_official_test_003,official_test_003,Agent_1,Qwen/Qwen2.5-1.5B-Instruct,B,0,0,0,0,0,2,3,1,0,0,3,0,,,,,,2026-02-26 13:23:25
custom_official_test_003,official_test_003,Agent_2,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,2026-02-26 13:23:25
custom_official_test_003,official_test_003,Agent_3,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,0,0,0,1,0,0,1,0,1,0,,,,,,2026-02-26 13:23:25
custom_official_test_003,official_test_003,Agent_4,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,0,0,0,1,0,0,1,0,1,0,,,,,,2026-02-26 13:23:25
custom_official_test_003,official_test_003,Agent_5,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,0,0,0,2,0,0,1,0,4,0,,,,,,2026-02-26 13:23:25
custom_official_test_003,official_test_003,Agent_6,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,0,0,0,0,0,0,1,0,2,0,,,,,,2026-02-26 13:23:25
custom_official_test_003,official_test_003,Agent_7,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,0,0,0,2,0,0,1,0,6,0,,,,,,2026-02-26 13:23:25
custom_official_test_003,official_test_003,Agent_8,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,2026-02-26 13:23:25
custom_official_test_003,official_test_003,Agent_9,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,2026-02-26 13:23:25
custom_navigator_test_001,navigator_test_001,Agent_0,navigator:gpt-4o,B,0,0,0,0,0,9,0,0,0,0,0,0,,,,0.0,0.0,2026-03-09 18:25:26
custom_navigator_test_001,navigator_test_001,Agent_1,navigator:claude-4-sonnet,H,0,0,0,0,0,9,0,1,0,0,0,0,,,,0.0,0.0,2026-03-09 18:25:26
custom_navigator_test_001,navigator_test_001,Agent_2,navigator:gemini-2.0-flash,H,0,0,0,0,0,9,0,1,0,0,0,0,,,,0.0,0.0,2026-03-09 18:25:26
custom_navigator_test_001,navigator_test_001,Agent_3,navigator:mistral-small-3.1,H,0,0,0,0,0,9,0,1,0,0,40,0,,,,50888.0,118.0,2026-03-09 18:25:26
custom_navigator_test_001,navigator_test_001,Agent_4,navigator:gemma-3-27b-it,H,0,0,0,0,0,9,0,1,0,0,40,0,,,,50740.0,116.0,2026-03-09 18:25:26
custom_navigator_test_001,navigator_test_001,Agent_5,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,9,0,1,0,0,40,0,,,,49567.0,109.0,2026-03-09 18:25:26
custom_navigator_test_001,navigator_test_001,Agent_6,navigator:claude-4-sonnet,H,0,0,0,0,0,9,0,1,0,0,0,0,,,,0.0,0.0,2026-03-09 18:25:26
custom_navigator_test_001,navigator_test_001,Agent_7,navigator:gpt-4o,H,0,0,0,0,0,9,0,1,0,0,0,0,,,,0.0,0.0,2026-03-09 18:25:26
custom_navigator_test_001,navigator_test_001,Agent_8,navigator:gemini-2.0-flash,H,0,0,0,0,0,9,0,1,0,0,0,0,,,,0.0,0.0,2026-03-09 18:25:26
custom_navigator_test_001,navigator_test_001,Agent_9,navigator:gemini-2.0-flash,H,0,0,0,0,0,9,0,1,0,0,0,0,,,,0.0,0.0,2026-03-09 18:25:26
custom_game_20260309_145540,game_20260309_145540,Agent_0,Qwen/Qwen2.5-1.5B-Instruct,B,0,0,0,0,0,2,0,0,0,0,8,0,,,,0.0,0.0,2026-03-09 14:57:20
custom_game_20260309_145540,game_20260309_145540,Agent_1,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,0,0,0,2,0,1,0,0,2,0,,,,0.0,0.0,2026-03-09 14:57:20
custom_game_20260309_145540,game_20260309_145540,Agent_2,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,0,0,0,2,0,1,0,0,7,0,,,,0.0,0.0,2026-03-09 14:57:20
custom_game_20260309_145540,game_20260309_145540,Agent_3,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,0,0,0,2,0,1,0,0,0,0,,,,0.0,0.0,2026-03-09 14:57:20
custom_design_003,design_003,Agent_0,Qwen/Qwen2.5-1.5B-Instruct,B,1,0,0,0,0,1,2,1,0,0,2,0,0.7128329466088363,0.782495689181206,0.7830953214702555,,,2026-02-26 21:52:41
custom_design_003,design_003,Agent_1,Qwen/Qwen2.5-1.5B-Instruct,B,1,0,0,0,1,1,1,1,0,0,0,3,0.615810010415561,0.4673051720412123,0.5029452042945752,,,2026-02-26 21:52:41
custom_design_003,design_003,Agent_2,Qwen/Qwen2.5-1.5B-Instruct,B,1,0,0,0,0,1,2,1,0,0,3,0,0.767424551984933,0.8106446008754543,0.8284911694725287,,,2026-02-26 21:52:41
custom_design_003,design_003,Agent_3,Qwen/Qwen2.5-1.5B-Instruct,H,1,0,0,0,0,1,0,0,0,1,0,4,0.7161193241164961,0.8266872206516851,0.7698315854458437,,,2026-02-26 21:52:41
custom_design_003,design_003,Agent_4,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,0,0,0,0,0,0,1,0,2,0,,,,,,2026-02-26 21:52:41
custom_design_003,design_003,Agent_5,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,2026-02-26 21:52:41
custom_design_003,design_003,Agent_6,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,2026-02-26 21:52:41
custom_design_003,design_003,Agent_7,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,0,0,0,1,0,0,1,0,3,0,,,,,,2026-02-26 21:52:41
custom_design_003,design_003,Agent_8,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,2026-02-26 21:52:41
custom_design_003,design_003,Agent_9,Qwen/Qwen2.5-1.5B-Instruct,H,1,0,0,0,0,1,0,0,0,0,3,0,0.7360762548500085,0.7064296635883314,0.7249574020310784,,,2026-02-26 21:52:41
custom_design_003,design_003,Agent_10,Qwen/Qwen2.5-1.5B-Instruct,H,1,0,0,0,0,1,0,0,0,0,0,0,0.7986983912829315,0.711075182230989,0.7601277260916386,,,2026-02-26 21:52:41
custom_design_003,design_003,Agent_11,Qwen/Qwen2.5-1.5B-Instruct,H,0,1,0,0,0,1,0,0,0,0,0,0,0.7893791728807572,0.8788172153725285,0.8506398547267597,,,2026-02-26 21:52:41
custom_official_test_005,official_test_005,Agent_0,Qwen/Qwen2.5-1.5B-Instruct,B,1,0,0,1,0,2,0,0,0,0,3,0,0.8184616969810683,0.9671787441034538,0.939847337799988,,,2026-02-26 13:39:25
custom_official_test_005,official_test_005,Agent_1,Qwen/Qwen2.5-1.5B-Instruct,H,0,1,0,0,0,2,0,1,0,0,2,0,0.7708922323897351,0.7807368107889888,0.8050958296917013,,,2026-02-26 13:39:25
custom_official_test_005,official_test_005,Agent_2,Qwen/Qwen2.5-1.5B-Instruct,H,0,1,0,0,0,2,0,1,0,0,0,0,0.8315937978241661,0.7174173235645283,0.7633814482834611,,,2026-02-26 13:39:25
custom_official_test_005,official_test_005,Agent_3,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,1,0,0,0,0,1,0,1,1,4,0.70329309663991,0.7011167283038244,0.7049193842191419,,,2026-02-26 13:39:25
custom_official_test_005,official_test_005,Agent_4,Qwen/Qwen2.5-1.5B-Instruct,H,0,1,0,0,0,2,0,1,0,0,0,0,0.8328873685384304,0.9019360263925198,0.8942310892080334,,,2026-02-26 13:39:25
custom_game_20260222_234612,game_20260222_234612,Agent_0,Qwen/Qwen2.5-1.5B-Instruct,B,0,0,0,0,0,2,3,0,0,0,7,0,,,,,,2026-02-22 23:48:38
custom_game_20260222_234612,game_20260222_234612,Agent_1,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,0,0,0,2,0,1,0,0,0,0,,,,,,2026-02-22 23:48:38
custom_game_20260222_234612,game_20260222_234612,Agent_2,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,0,0,0,1,0,1,1,0,2,0,,,,,,2026-02-22 23:48:38
custom_game_20260222_234612,game_20260222_234612,Agent_3,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,0,0,0,2,0,1,0,0,0,0,,,,,,2026-02-22 23:48:38
custom_game_20260222_234612,game_20260222_234612,Agent_4,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,0,0,0,2,0,1,0,0,0,0,,,,,,2026-02-22 23:48:38
custom_game_20260222_234612,game_20260222_234612,Agent_5,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,0,0,0,2,0,1,0,0,5,0,,,,,,2026-02-22 23:48:38
custom_game_20260222_234612,game_20260222_234612,Agent_6,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,2026-02-22 23:48:38
custom_game_20260222_234612,game_20260222_234612,Agent_7,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,2026-02-22 23:48:38
custom_design_002,design_002,Agent_0,Qwen/Qwen2.5-1.5B-Instruct,B,0,0,1,0,0,1,1,0,0,0,3,0,0.856523673989628,0.9325732633317536,0.9263685351749732,,,2026-02-26 17:08:06
custom_design_002,design_002,Agent_1,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,1,0,0,1,0,1,0,0,0,2,0.8847473886693402,0.955304299775488,0.9398318403037892,,,2026-02-26 17:08:06
custom_design_002,design_002,Agent_2,Qwen/Qwen2.5-1.5B-Instruct,H,0,1,0,1,0,1,0,1,0,0,3,0,0.7127247523419304,0.635917314131158,0.6365161185776106,,,2026-02-26 17:08:06
custom_design_002,design_002,Agent_3,Qwen/Qwen2.5-1.5B-Instruct,H,0,1,0,0,0,1,0,1,1,0,0,0,0.7850390303676442,0.8091952417557275,0.8005431808918038,,,2026-02-26 17:08:06
custom_game_20260224_123538,game_20260224_123538,Agent_0,Qwen/Qwen2.5-1.5B-Instruct,B,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,2026-02-24 12:37:59
custom_game_20260224_123538,game_20260224_123538,Agent_1,Qwen/Qwen2.5-1.5B-Instruct,H,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,2026-02-24 12:37:59
custom_game_20260224_123538,game_20260224_123538,Agent_2,Qwen/Qwen2.5-1.5B-Instruct,H,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,2026-02-24 12:37:59
custom_game_20260224_123538,game_20260224_123538,Agent_3,Qwen/Qwen2.5-1.5B-Instruct,H,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,2026-02-24 12:37:59
custom_game_20260224_123538,game_20260224_123538,Agent_4,Qwen/Qwen2.5-1.5B-Instruct,H,0,1,0,0,0,0,0,1,0,0,1,0,,,,,,2026-02-24 12:37:59
custom_game_20260224_123538,game_20260224_123538,Agent_5,Qwen/Qwen2.5-1.5B-Instruct,H,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,2026-02-24 12:37:59
custom_game_20260224_123538,game_20260224_123538,Agent_6,Qwen/Qwen2.5-1.5B-Instruct,H,0,1,0,0,0,0,0,1,0,1,0,9,,,,,,2026-02-24 12:37:59
custom_game_20260224_123538,game_20260224_123538,Agent_7,Qwen/Qwen2.5-1.5B-Instruct,H,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,2026-02-24 12:37:59
custom_game_20260224_123538,game_20260224_123538,Agent_8,Qwen/Qwen2.5-1.5B-Instruct,H,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,2026-02-24 12:37:59
custom_game_20260224_123538,game_20260224_123538,Agent_9,Qwen/Qwen2.5-1.5B-Instruct,H,0,1,0,1,0,0,0,1,0,0,0,1,,,,,,2026-02-24 12:37:59
custom_game_20260223_111902,game_20260223_111902,Agent_0,Qwen/Qwen2.5-1.5B-Instruct,B,1,0,0,0,1,9,1,0,0,0,14,0,,,,,,2026-02-23 11:28:30
custom_game_20260223_111902,game_20260223_111902,Agent_1,Qwen/Qwen2.5-1.5B-Instruct,B,1,0,0,0,0,9,1,0,0,0,15,0,,,,,,2026-02-23 11:28:30
custom_game_20260223_111902,game_20260223_111902,Agent_2,Qwen/Qwen2.5-1.5B-Instruct,H,0,1,0,0,0,9,0,1,0,1,0,5,,,,,,2026-02-23 11:28:30
custom_game_20260223_111902,game_20260223_111902,Agent_3,Qwen/Qwen2.5-1.5B-Instruct,H,0,1,0,0,0,9,0,1,0,0,0,0,,,,,,2026-02-23 11:28:30
custom_game_20260223_111902,game_20260223_111902,Agent_4,Qwen/Qwen2.5-1.5B-Instruct,H,0,1,0,0,0,9,0,1,0,0,0,1,,,,,,2026-02-23 11:28:30
custom_game_20260223_111902,game_20260223_111902,Agent_5,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,0,0,0,3,0,1,1,0,5,0,,,,,,2026-02-23 11:28:30
custom_game_20260223_111902,game_20260223_111902,Agent_6,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,0,0,0,3,0,1,1,0,5,0,,,,,,2026-02-23 11:28:30
custom_game_20260223_111902,game_20260223_111902,Agent_7,Qwen/Qwen2.5-1.5B-Instruct,H,0,1,0,0,0,9,0,1,0,0,0,0,,,,,,2026-02-23 11:28:30
custom_game_20260309_175107,game_20260309_175107,Agent_0,Qwen/Qwen2.5-1.5B-Instruct,B,1,0,0,0,0,6,1,0,0,0,16,2,0.7393947686999109,0.8015672574280822,0.7928632818368101,0.0,0.0,2026-03-09 17:57:34
custom_game_20260309_175107,game_20260309_175107,Agent_1,Qwen/Qwen2.5-1.5B-Instruct,B,0,0,1,0,0,6,1,0,0,0,3,1,0.8577613693898263,0.9724251905860332,0.9054936479159807,0.0,0.0,2026-03-09 17:57:34
custom_game_20260309_175107,game_20260309_175107,Agent_2,Qwen/Qwen2.5-1.5B-Instruct,B,1,0,0,0,0,6,1,0,0,0,2,0,0.8563679832010137,0.9602326358040204,0.8393046892052198,0.0,0.0,2026-03-09 17:57:34
custom_game_20260309_175107,game_20260309_175107,Agent_3,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,1,0,0,1,0,1,1,0,0,2,0.7044332648533382,0.7268734269151826,0.7863154763535957,0.0,0.0,2026-03-09 17:57:34
custom_game_20260309_175107,game_20260309_175107,Agent_4,Qwen/Qwen2.5-1.5B-Instruct,H,0,1,0,0,0,6,0,1,0,0,0,0,0.7044332648533382,0.7268734269151826,0.7863154763535957,0.0,0.0,2026-03-09 17:57:34
custom_game_20260309_175107,game_20260309_175107,Agent_5,Qwen/Qwen2.5-1.5B-Instruct,H,1,0,0,0,0,6,0,1,0,0,0,0,0.7044332648533382,0.7268734269151826,0.7863154763535957,0.0,0.0,2026-03-09 17:57:34
custom_game_20260309_175107,game_20260309_175107,Agent_6,Qwen/Qwen2.5-1.5B-Instruct,H,1,0,0,0,0,6,0,1,0,0,0,0,0.7044332648533382,0.7268734269151826,0.7863154763535957,0.0,0.0,2026-03-09 17:57:34
custom_game_20260309_175107,game_20260309_175107,Agent_7,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,1,0,0,6,0,1,1,0,0,0,0.7044332648533382,0.7268734269151826,0.7863154763535957,0.0,0.0,2026-03-09 17:57:34
custom_game_20260309_175107,game_20260309_175107,Agent_8,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,1,0,0,4,0,1,1,0,0,0,0.7044332648533382,0.7268734269151826,0.7863154763535957,0.0,0.0,2026-03-09 17:57:34
custom_game_20260309_175107,game_20260309_175107,Agent_9,Qwen/Qwen2.5-1.5B-Instruct,H,1,0,0,1,0,6,0,1,0,0,0,1,0.7138526874643687,0.7160282898314658,0.7911507215927776,0.0,0.0,2026-03-09 17:57:34
custom_stats_test_001,stats_test_001,Agent_0,Qwen/Qwen2.5-1.5B-Instruct,B,0,0,0,0,0,1,0,0,0,0,7,0,,,,,,2026-02-26 14:38:11
custom_stats_test_001,stats_test_001,Agent_1,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,0,0,0,1,0,1,0,0,2,0,,,,,,2026-02-26 14:38:11
custom_stats_test_001,stats_test_001,Agent_2,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,2026-02-26 14:38:11
custom_stats_test_001,stats_test_001,Agent_3,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,2026-02-26 14:38:11
custom_game_20260309_165555,game_20260309_165555,Agent_0,Qwen/Qwen2.5-1.5B-Instruct,H,1,0,0,0,0,2,0,1,0,1,5,2,0.8552351454397847,0.93481288447725,0.8655211120599403,0.0,0.0,2026-03-09 17:14:39
custom_game_20260309_165555,game_20260309_165555,Agent_1,Qwen/Qwen2.5-1.5B-Instruct,H,0,1,0,0,0,4,0,1,0,0,0,0,0.8217466136510363,0.9097577364503078,0.8229902553250343,0.0,0.0,2026-03-09 17:14:39
custom_game_20260309_165555,game_20260309_165555,Agent_2,Qwen/Qwen2.5-1.5B-Instruct,B,1,0,0,1,0,4,0,0,0,0,10,1,0.8713627519940523,0.9640559289384408,0.9195137775923268,0.0,0.0,2026-03-09 17:14:39
custom_game_20260309_165555,game_20260309_165555,Agent_3,Qwen/Qwen2.5-1.5B-Instruct,H,0,1,0,0,0,4,0,1,0,0,0,1,0.8581184552551848,0.969122954845457,0.8959637854651925,0.0,0.0,2026-03-09 17:14:39
custom_game_20260226_151634,game_20260226_151634,Agent_0,Qwen/Qwen2.5-1.5B-Instruct,B,0,0,1,0,0,2,0,0,0,0,1,0,0.8066173762669995,0.8154021995128402,0.8649730917885846,,,2026-02-26 15:18:56
custom_game_20260226_151634,game_20260226_151634,Agent_1,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,1,0,0,2,0,1,0,0,1,0,0.7884677277668887,0.8968988945046679,0.8688390220793374,,,2026-02-26 15:18:56
custom_game_20260226_151634,game_20260226_151634,Agent_2,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,1,1,0,2,0,1,0,0,0,0,0.5795139937439326,0.5236295091538625,0.5391807048849047,,,2026-02-26 15:18:56
custom_game_20260226_151634,game_20260226_151634,Agent_3,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,1,0,0,2,0,1,0,0,1,0,0.8418884894956825,0.8388861120954145,0.8674568352677089,,,2026-02-26 15:18:56
custom_game_20260226_151634,game_20260226_151634,Agent_4,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,1,0,0,2,0,1,0,0,0,0,0.817530636425921,0.8424545034819817,0.8572674507544876,,,2026-02-26 15:18:56
custom_game_20260224_131543,game_20260224_131543,Agent_0,Qwen/Qwen2.5-1.5B-Instruct,B,0,0,0,0,0,3,3,1,0,0,12,0,,,,,,2026-02-24 13:18:59
custom_game_20260224_131543,game_20260224_131543,Agent_1,Qwen/Qwen2.5-1.5B-Instruct,B,0,0,0,0,0,3,3,1,0,0,10,0,,,,,,2026-02-24 13:18:59
custom_game_20260224_131543,game_20260224_131543,Agent_2,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,0,0,0,1,0,0,1,0,5,0,,,,,,2026-02-24 13:18:59
custom_game_20260224_131543,game_20260224_131543,Agent_3,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,0,0,0,1,0,0,1,0,2,0,,,,,,2026-02-24 13:18:59
custom_game_20260224_131543,game_20260224_131543,Agent_4,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,0,0,0,0,0,0,1,0,2,0,,,,,,2026-02-24 13:18:59
custom_game_20260224_131543,game_20260224_131543,Agent_5,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,2026-02-24 13:18:59
custom_game_20260224_131543,game_20260224_131543,Agent_6,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,2026-02-24 13:18:59
custom_game_20260224_131543,game_20260224_131543,Agent_7,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,0,0,0,3,0,0,0,0,2,0,,,,,,2026-02-24 13:18:59
custom_game_20260224_131543,game_20260224_131543,Agent_8,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,0,0,0,3,0,0,1,0,0,0,,,,,,2026-02-24 13:18:59
custom_game_20260224_131543,game_20260224_131543,Agent_9,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,0,0,0,3,0,0,0,0,10,0,,,,,,2026-02-24 13:18:59
custom_game_20260226_154832,game_20260226_154832,Agent_0,Qwen/Qwen2.5-1.5B-Instruct,B,0,0,0,0,0,1,0,0,0,0,2,0,,,,,,2026-02-26 15:49:39
custom_game_20260226_154832,game_20260226_154832,Agent_1,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,0,0,0,1,0,1,0,0,3,0,,,,,,2026-02-26 15:49:39
custom_game_20260226_154832,game_20260226_154832,Agent_2,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,0,0,0,1,0,1,0,0,2,0,,,,,,2026-02-26 15:49:39
custom_game_20260226_154832,game_20260226_154832,Agent_3,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,0,0,0,1,0,1,0,0,1,0,,,,,,2026-02-26 15:49:39
custom_game_20260226_163027,game_20260226_163027,Agent_0,Qwen/Qwen2.5-1.5B-Instruct,B,0,0,0,0,0,2,1,0,0,0,10,0,,,,,,2026-02-26 16:31:47
custom_game_20260226_163027,game_20260226_163027,Agent_1,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,0,0,0,0,0,1,1,0,3,0,,,,,,2026-02-26 16:31:47
custom_game_20260226_163027,game_20260226_163027,Agent_2,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,0,0,0,2,0,1,0,0,0,0,,,,,,2026-02-26 16:31:47
custom_game_20260226_163027,game_20260226_163027,Agent_3,Qwen/Qwen2.5-1.5B-Instruct,H,0,0,0,0,0,2,0,1,0,0,1,0,,,,,,2026-02-26 16:31:47
custom_game_20260416_120612,game_20260416_120612,Agent_0,navigator:llama-3.3-70b-instruct,B,0,0,0,0,1,1,1,1,0,0,0,0,,,,21192,63,2026-04-16 12:07:38
custom_game_20260416_120612,game_20260416_120612,Agent_1,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,1,0,0,1,0,3,0,,,,21192,63,2026-04-16 12:07:38
custom_game_20260416_120612,game_20260416_120612,Agent_2,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,0,0,0,1,0,1,0,,,,21192,63,2026-04-16 12:07:38
custom_game_20260416_120612,game_20260416_120612,Agent_3,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,1,0,0,1,0,2,0,,,,21192,63,2026-04-16 12:07:38
custom_game_20260416_120612,game_20260416_120612,Agent_4,navigator:llama-3.3-70b-instruct,B,0,0,0,0,0,1,2,1,0,0,1,0,,,,21192,63,2026-04-16 12:07:38
custom_game_20260416_120612,game_20260416_120612,Agent_5,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,0,0,0,1,0,2,0,,,,21192,63,2026-04-16 12:07:38
